Chest_x,Chest_y,Chest_z,Neck_x,Neck_y,Neck_z,Rhip_x,Rhip_y,Rhip_z,Rknee_z,Rankle_x,Rankle_y,Rankle_z,Rshoulder_x,Rshoulder_y,Rshoulder_z,Relbow_z,Lhip_x,Lhip_y,Lhip_z,Lknee_z,Lankle_x,Lankle_y,Lankle_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lelbow_z,Safety_Score
-87.09,-62.45,149.54,-87.09,-32.66,173.03,-38.96,-55.58,83.65,83.65,-1.15,2.86,-9.74,-127.2,-17.76,135.79,123.76,-107.14,-50.99,146.1,-155.84,-128.34,-37.82,-76.2,154.7,-80.21,-91.1,-91.1,0.75
-87.09,-61.88,149.54,-87.09,-32.66,173.03,-38.96,-55.58,83.65,83.65,-1.15,3.44,-10.31,-127.2,-17.76,136.36,123.76,-107.14,-50.99,146.1,-156.42,-128.34,-37.82,-75.06,155.84,-80.79,-92.25,-92.25,0.75
-87.09,-61.88,150.11,-87.09,-32.09,173.03,-38.39,-55,83.65,83.65,-1.15,3.44,-10.31,-127.77,-17.19,136.36,124.33,-106.57,-50.99,145.53,-156.42,-128.34,-37.82,-74.48,156.99,-80.79,-93.39,-93.39,0.75
-87.09,-61.31,150.11,-86.52,-32.09,173.61,-38.39,-55,83.65,83.65,-1.15,3.44,-10.31,-127.77,-16.62,136.94,124.33,-106,-50.99,145.53,-156.99,-128.92,-37.82,-73.91,158.14,-80.79,-94.54,-94.54,0.75
-87.09,-61.31,150.11,-86.52,-31.51,173.61,-37.82,-55,83.65,83.65,-1.15,3.44,-10.89,-128.34,-16.62,136.94,124.9,-106,-50.99,145.53,-157.56,-128.92,-37.82,-73.34,159.28,-81.36,-95.68,-95.68,0.75
-87.09,-60.73,150.11,-85.94,-31.51,173.61,-37.82,-55,84.22,84.22,-1.15,4.01,-10.89,-128.34,-16.04,137.51,124.9,-105.42,-50.99,145.53,-158.14,-128.92,-37.82,-72.19,160.43,-81.36,-96.83,-96.83,0.75
-87.09,-60.73,150.69,-85.94,-30.94,173.61,-37.82,-54.43,84.22,84.22,-1.15,4.01,-10.89,-128.92,-16.04,137.51,125.48,-105.42,-50.42,145.53,-158.71,-129.49,-37.24,-71.62,162.15,-81.93,-98.55,-98.55,0.75
-87.09,-60.16,150.69,-85.37,-30.94,173.61,-37.24,-54.43,84.22,84.22,-1.15,4.01,-11.46,-128.92,-15.47,138.08,125.48,-104.85,-50.42,145.53,-158.71,-129.49,-37.24,-70.47,163.87,-81.93,-100.27,-100.27,0.75
-87.09,-60.16,150.69,-85.37,-30.37,173.61,-37.24,-54.43,84.22,84.22,-1.15,4.01,-11.46,-129.49,-14.9,138.66,126.05,-104.28,-50.42,145.53,-159.28,-130.06,-37.24,-69.9,165.58,-81.93,-101.99,-101.99,0.75
-87.09,-59.59,151.26,-84.8,-30.37,173.61,-37.24,-54.43,84.8,84.8,-1.15,4.01,-12.03,-129.49,-14.9,138.66,126.05,-104.28,-50.42,144.96,-159.86,-130.06,-37.24,-68.75,167.3,-82.51,-103.71,-103.71,0.75
-87.09,-59.59,151.26,-84.8,-30.37,173.61,-36.67,-53.86,84.8,84.8,-1.15,4.01,-12.03,-129.49,-14.32,139.23,126.62,-103.71,-50.42,144.96,-160.43,-130.63,-37.24,-68.18,169.6,-82.51,-106,-106,0.75
-87.09,-59.01,151.26,-84.22,-29.79,173.61,-36.67,-53.86,84.8,84.8,-1.15,4.01,-12.03,-130.06,-14.32,139.23,126.62,-103.13,-49.85,144.96,-160.43,-131.21,-37.24,-67.04,171.89,-82.51,-108.29,-108.29,0.75
-87.09,-59.01,151.26,-84.22,-29.79,173.61,-36.67,-53.86,84.8,84.8,-1.15,4.01,-12.61,-130.06,-13.75,139.8,127.2,-102.56,-49.85,144.96,-161,-131.21,-37.24,-66.46,174.18,-83.08,-110.58,-110.58,0.75
-87.09,-58.44,151.83,-83.65,-29.79,173.61,-36.1,-53.86,85.37,85.37,-1.15,4.01,-12.61,-130.63,-13.75,140.37,127.2,-102.56,-49.85,144.96,-161.57,-131.78,-36.67,-65.32,177.04,-83.08,-113.45,-113.45,0.75
-87.09,-57.87,151.83,-83.65,-29.22,173.61,-36.1,-53.86,85.37,85.37,-0.57,3.44,-12.61,-130.63,-13.18,140.37,127.77,-101.99,-49.85,144.96,-162.15,-131.78,-36.67,-64.74,179.91,-83.08,-116.31,-116.31,0.75
-87.66,-57.87,151.83,-83.65,-29.22,173.61,-36.1,-53.29,85.37,85.37,-0.57,3.44,-12.61,-131.21,-13.18,140.95,127.77,-101.41,-49.27,144.39,-162.72,-132.35,-36.67,-63.6,-177.04,-83.08,-119.75,-118.03,0.75
-87.66,-57.3,152.41,-83.08,-29.22,173.61,-35.52,-53.29,85.37,85.37,-0.57,3.44,-12.61,-131.21,-12.61,140.95,128.34,-101.41,-49.27,144.39,-163.29,-132.35,-36.67,-63.03,-174.18,-83.08,-122.04,-121.47,0.75
-87.66,-57.3,152.41,-83.08,-28.65,173.61,-35.52,-53.29,85.94,85.94,-0.57,3.44,-12.61,-131.78,-12.03,141.52,128.34,-100.84,-49.27,144.39,-164.44,-132.93,-36.67,-61.88,-171.31,-83.08,-124.9,-124.33,0.75
-87.66,-56.72,152.98,-82.51,-28.65,173.61,-35.52,-53.29,85.94,85.94,-0.57,3.44,-12.61,-131.78,-12.03,142.09,128.92,-100.27,-49.27,144.39,-165.01,-132.93,-36.67,-61.31,-168.45,-83.08,-127.77,-127.77,0.75
-87.66,-56.72,152.98,-82.51,-28.07,173.61,-34.95,-53.29,85.94,85.94,-0.57,3.44,-13.18,-132.35,-11.46,142.09,128.92,-100.27,-48.7,144.39,-165.58,-133.5,-36.1,-60.73,-165.58,-83.08,-131.21,-130.63,0.75
-87.66,-56.15,152.98,-81.93,-28.07,173.61,-34.95,-53.29,86.52,86.52,-0.57,3.44,-13.18,-132.35,-11.46,142.67,129.49,-99.69,-48.7,144.39,-166.73,-133.5,-36.1,-59.59,-162.72,-83.08,-134.07,-133.5,0.75
-87.66,-56.15,153.55,-81.93,-28.07,173.61,-34.95,-52.71,86.52,86.52,-0.57,3.44,-13.18,-132.35,-10.89,142.67,129.49,-99.69,-48.7,144.39,-167.3,-134.07,-36.1,-59.01,-159.86,-83.08,-136.94,-136.36,0.75
-87.66,-55.58,153.55,-81.93,-27.5,173.61,-34.95,-52.71,86.52,86.52,-0.57,3.44,-13.18,-132.93,-10.89,143.24,130.06,-99.12,-48.7,144.39,-168.45,-134.07,-36.1,-57.87,-156.99,-83.08,-139.23,-139.23,0.75
-88.24,-55.58,154.13,-81.36,-27.5,174.18,-34.95,-52.71,87.09,87.09,-0.57,3.44,-13.18,-132.93,-10.31,143.81,130.06,-98.55,-48.13,144.39,-169.02,-134.65,-36.1,-57.3,-154.13,-83.08,-142.09,-142.09,0.75
-88.24,-55,154.13,-81.36,-26.93,174.18,-34.38,-52.71,87.09,87.09,-0.57,3.44,-13.18,-133.5,-9.74,143.81,130.63,-98.55,-48.13,144.96,-170.17,-134.65,-36.1,-56.15,-151.83,-83.08,-144.96,-144.39,0.75
-88.24,-55,154.13,-81.36,-26.93,174.18,-34.38,-52.71,87.09,87.09,-0.57,3.44,-13.18,-133.5,-9.74,144.39,130.63,-97.98,-48.13,144.96,-171.31,-135.22,-36.1,-55.58,-149.54,-82.51,-147.25,-147.25,0.75
-88.24,-54.43,154.7,-80.79,-26.93,174.18,-34.38,-52.71,87.66,87.66,-0.57,3.44,-13.18,-134.07,-9.17,144.39,131.21,-97.98,-48.13,144.96,-172.46,-135.22,-35.52,-54.43,-146.68,-82.51,-149.54,-149.54,0.75
-88.24,-54.43,154.7,-80.79,-26.36,174.18,-34.38,-52.71,87.66,87.66,-0.57,3.44,-13.18,-134.07,-9.17,144.96,131.21,-97.4,-47.56,144.96,-173.61,-135.79,-35.52,-53.29,-144.39,-82.51,-151.83,-151.83,0.75
-88.24,-53.86,155.27,-80.79,-26.36,174.18,-33.8,-52.71,88.24,88.24,-0.57,3.44,-13.18,-134.07,-8.59,145.53,131.78,-96.83,-47.56,144.96,-175.33,-136.36,-35.52,-52.71,-142.09,-81.93,-154.13,-154.13,0.75
-88.24,-53.86,155.27,-80.21,-26.36,174.75,-33.8,-52.71,88.24,88.24,-0.57,3.44,-13.18,-134.65,-8.59,145.53,131.78,-96.26,-47.56,144.96,-177.04,-136.94,-35.52,-51.57,-140.37,-81.93,-155.84,-155.84,0.75
-88.81,-53.29,155.84,-80.21,-26.36,174.75,-33.8,-52.71,88.24,88.24,-0.57,3.44,-13.18,-134.65,-8.02,146.1,132.35,-96.26,-47.56,144.96,-179.34,-136.94,-34.95,-50.42,-138.08,-81.36,-158.14,-158.14,0.75
-88.81,-53.29,155.84,-79.64,-26.36,174.75,-33.8,-52.71,88.81,88.81,-0.57,3.44,-12.61,-135.22,-8.02,146.68,132.35,-95.68,-46.98,144.96,178.76,-137.51,-34.95,-49.27,-136.36,-81.36,-159.86,-159.86,0.75
-88.81,-52.71,155.84,-79.64,-25.78,174.75,-33.8,-52.14,88.81,88.81,-0.57,3.44,-12.61,-135.22,-7.45,146.68,132.93,-95.11,-46.98,144.96,176.47,-138.08,-34.95,-48.7,-134.65,-81.36,-161.57,-161.57,0.75
-88.81,-52.71,156.42,-79.64,-25.78,174.75,-33.8,-52.14,89.38,89.38,-0.57,3.44,-12.61,-135.79,-7.45,147.25,132.93,-95.11,-46.98,144.96,174.75,-138.66,-34.95,-47.56,-132.93,-80.79,-162.72,-162.72,0.75
-88.81,-52.14,156.42,-79.07,-25.78,174.75,-33.23,-52.14,89.38,89.38,-0.57,3.44,-12.61,-135.79,-6.88,147.25,133.5,-94.54,-46.98,144.96,172.46,-138.66,-34.95,-46.41,-131.78,-80.21,-164.44,-164.44,0.75
-89.38,-52.14,156.99,-79.07,-25.78,175.33,-33.23,-52.14,89.95,89.95,-0.57,3.44,-12.61,-136.36,-6.88,147.82,134.07,-93.97,-46.98,145.53,170.17,-139.23,-34.38,-45.26,-130.63,-80.21,-165.58,-165.58,0.75
-89.38,-51.57,156.99,-79.07,-25.78,175.33,-33.23,-52.14,89.95,89.95,-0.57,3.44,-12.61,-136.36,-6.3,148.4,134.07,-93.97,-46.41,145.53,167.88,-139.8,-34.38,-44.69,-128.92,-79.64,-167.3,-166.16,0.75
-89.38,-51.57,157.56,-78.5,-25.21,175.33,-33.23,-52.14,90.53,90.53,-0.57,3.44,-12.61,-136.94,-6.3,148.4,134.65,-93.39,-46.41,145.53,166.16,-139.8,-34.38,-43.54,-127.77,-79.64,-167.88,-167.3,0.75
-89.38,-50.99,157.56,-78.5,-25.21,175.33,-33.23,-52.14,90.53,90.53,-0.57,3.44,-12.61,-136.94,-5.73,148.97,134.65,-92.82,-46.41,145.53,163.87,-140.37,-34.38,-42.4,-127.2,-79.07,-169.02,-168.45,0.75
-89.38,-50.99,158.14,-78.5,-25.21,175.33,-33.23,-52.14,91.1,91.1,-0.57,2.86,-12.61,-137.51,-5.73,149.54,135.22,-92.82,-46.41,145.53,161.57,-140.95,-33.8,-41.25,-126.05,-79.07,-169.6,-169.6,0.75
-89.95,-50.42,158.14,-77.92,-25.21,175.9,-33.23,-52.14,91.1,91.1,-0.57,2.86,-12.03,-137.51,-5.73,149.54,135.22,-92.25,-45.84,146.1,159.86,-140.95,-33.8,-40.68,-125.48,-78.5,-170.17,-170.17,0.75
-89.95,-50.42,158.71,-77.92,-25.21,175.9,-33.23,-52.14,91.67,91.67,-0.57,2.86,-12.03,-138.08,-5.16,150.11,135.79,-91.67,-45.84,146.1,157.56,-141.52,-33.8,-39.53,-124.9,-77.92,-171.31,-170.74,0.75
-89.95,-49.85,158.71,-77.92,-24.64,175.9,-33.23,-52.14,91.67,91.67,-0.57,2.86,-12.03,-138.08,-5.16,150.69,135.79,-91.67,-45.84,146.1,155.84,-142.09,-33.8,-38.39,-123.76,-77.92,-171.89,-171.89,0.75
-89.95,-49.85,159.28,-77.92,-24.64,176.47,-33.23,-52.14,92.25,92.25,-0.57,2.86,-12.03,-138.08,-4.58,150.69,136.36,-91.1,-45.84,146.68,154.13,-142.09,-33.23,-37.82,-123.19,-77.35,-172.46,-172.46,0.75
-90.53,-49.85,159.86,-77.35,-24.64,176.47,-33.23,-52.14,92.25,92.25,-0.57,2.86,-12.03,-138.66,-4.58,151.26,136.94,-91.1,-45.26,146.68,152.41,-142.67,-33.23,-36.67,-122.61,-77.35,-172.46,-172.46,0.75
-90.53,-49.27,159.86,-77.35,-24.64,176.47,-32.66,-52.14,92.82,92.82,-0.57,2.86,-11.46,-138.66,-4.01,151.83,136.94,-90.53,-45.26,146.68,150.69,-142.67,-33.23,-35.52,-122.04,-76.78,-173.03,-173.03,0.75
-90.53,-49.27,160.43,-77.35,-24.64,177.04,-32.66,-52.14,92.82,92.82,-0.57,2.86,-11.46,-139.23,-4.01,151.83,137.51,-90.53,-45.26,147.25,148.4,-143.24,-33.23,-34.95,-122.04,-76.2,-173.61,-173.61,0.75
-90.53,-48.7,160.43,-77.35,-24.64,177.04,-32.66,-52.14,93.39,93.39,-0.57,2.86,-11.46,-139.23,-3.44,152.41,137.51,-89.95,-45.26,147.25,146.1,-143.81,-32.66,-33.8,-121.47,-76.2,-173.61,-173.61,0.75
-91.1,-48.7,161,-77.35,-24.64,177.04,-32.66,-52.14,93.97,93.39,-0.57,2.86,-11.46,-139.8,-3.44,152.98,138.08,-89.38,-45.26,147.25,143.81,-144.39,-32.66,-32.66,-121.47,-75.63,-173.61,-173.61,0.75
-91.1,-48.7,161.57,-76.78,-24.64,177.62,-32.66,-52.14,93.97,93.39,-0.57,2.86,-10.89,-139.8,-2.86,152.98,138.66,-88.81,-44.69,147.25,141.52,-144.96,-32.09,-31.51,-120.89,-75.06,-174.18,-174.18,0.75
-91.1,-48.13,161.57,-76.78,-24.64,177.62,-32.66,-52.14,94.54,93.97,-0.57,2.86,-10.89,-140.37,-2.86,153.55,138.66,-88.24,-44.69,147.25,139.8,-144.96,-32.09,-30.37,-120.32,-75.06,-174.18,-174.18,0.75
-91.1,-48.13,162.15,-76.78,-24.64,178.19,-32.66,-51.57,94.54,93.97,-0.57,2.29,-10.89,-140.37,-2.29,154.13,139.23,-88.24,-44.69,147.25,137.51,-145.53,-32.09,-29.22,-120.32,-74.48,-174.18,-174.18,0.75
-91.67,-47.56,162.15,-76.78,-24.64,178.19,-32.66,-51.57,95.11,93.97,-0.57,2.29,-10.89,-140.95,-2.29,154.7,139.8,-87.66,-44.69,147.25,135.79,-146.1,-31.51,-28.07,-120.32,-73.91,-174.18,-174.18,0.75
-91.67,-47.56,162.72,-76.78,-24.64,178.76,-32.66,-51.57,95.11,94.54,-0.57,2.29,-10.31,-141.52,-2.29,154.7,139.8,-87.09,-44.69,147.82,134.07,-146.68,-31.51,-27.5,-119.75,-73.91,-174.18,-174.18,0.75
-91.67,-47.56,163.29,-76.78,-24.64,178.76,-32.66,-51.57,95.68,94.54,-0.57,2.29,-10.31,-141.52,-1.72,155.27,140.37,-86.52,-44.12,147.82,132.35,-147.25,-31.51,-26.36,-119.75,-73.34,-174.18,-174.18,0.75
-91.67,-46.98,163.29,-76.78,-24.64,179.34,-32.66,-51.57,95.68,94.54,-0.57,2.29,-10.31,-142.09,-1.72,155.84,140.95,-86.52,-44.12,147.82,131.21,-147.82,-30.94,-25.21,-119.18,-72.77,-174.18,-174.18,0.75
-92.25,-46.98,163.87,-76.78,-24.64,179.34,-32.66,-51.57,96.26,95.11,-0.57,2.29,-9.74,-142.09,-1.15,156.42,141.52,-85.94,-44.12,147.82,130.06,-147.82,-30.94,-24.06,-119.18,-72.77,-174.18,-174.18,0.75
-92.25,-46.98,164.44,-76.2,-24.64,179.91,-32.09,-51.57,96.83,95.11,0,2.29,-9.74,-142.67,-1.15,156.42,141.52,-85.37,-44.12,148.4,128.92,-148.4,-30.37,-22.92,-119.18,-72.19,-174.18,-174.18,0.75
-92.25,-46.41,164.44,-76.2,-24.64,-179.91,-32.09,-51.57,96.83,95.68,0,1.72,-9.74,-142.67,-0.57,156.99,142.09,-84.8,-43.54,148.4,127.77,-148.97,-30.37,-22.35,-119.18,-71.62,-174.18,-174.18,0.75
0,-5.16,-4.01,0,-5.16,-4.01,3.44,-9.74,-2.29,-15.47,-1.15,-2.29,-0.57,-20.05,22.92,1.72,32.09,5.73,0.57,29.79,-25.78,10.31,5.16,-23.49,12.03,1.72,-13.75,-3.44,0.75
0,-5.16,-4.01,0,-5.16,-4.01,3.44,-9.74,-2.29,-15.47,-1.72,-2.29,-1.72,-20.05,22.92,1.72,32.66,5.73,0.57,29.79,-25.21,10.31,5.16,-22.92,12.03,1.72,-14.32,-3.44,0.75
0,-5.16,-4.01,0,-5.16,-4.01,3.44,-9.74,-2.29,-15.47,-2.29,-1.72,-3.44,-20.05,22.92,1.72,32.66,5.73,0.57,29.79,-24.64,10.31,4.58,-22.35,12.03,1.72,-14.32,-3.44,0.75
0,-5.16,-4.01,0,-5.16,-4.01,3.44,-9.74,-2.86,-15.47,-1.72,-2.29,-4.01,-20.05,22.35,1.72,33.23,5.73,0.57,29.79,-24.06,10.31,4.58,-21.77,12.03,1.15,-14.32,-3.44,0.75
0,-5.16,-4.01,0,-5.16,-4.58,3.44,-9.74,-2.86,-15.47,-0.57,-2.29,-4.01,-20.05,22.35,1.72,33.23,5.73,0.57,29.79,-23.49,10.31,4.58,-20.63,12.03,1.15,-14.32,-3.44,0.75
0,-5.16,-4.01,0,-5.16,-4.58,3.44,-9.74,-2.86,-15.47,0,-2.86,-4.58,-20.05,22.35,2.29,33.8,5.73,0.57,29.79,-22.92,10.31,4.58,-20.05,11.46,0.57,-14.32,-3.44,0.75
0,-4.58,-4.01,0,-5.16,-4.58,3.44,-9.74,-2.86,-15.47,0.57,-2.86,-4.58,-20.05,22.35,2.29,34.38,5.73,0.57,29.79,-22.35,10.31,4.01,-19.48,11.46,0.57,-14.32,-4.01,0.75
0,-4.58,-4.01,0,-5.16,-4.58,3.44,-9.74,-3.44,-15.47,0.57,-2.86,-4.58,-20.05,22.35,2.29,34.95,5.73,0.57,29.79,-21.77,10.89,4.01,-18.91,11.46,0,-14.32,-4.01,0.75
-0.57,-4.58,-4.01,0,-5.16,-5.16,3.44,-9.74,-3.44,-16.04,0.57,-2.86,-4.58,-20.05,22.35,2.29,34.95,5.73,0.57,29.79,-21.2,10.89,4.01,-18.33,11.46,0,-14.9,-3.44,0.75
-0.57,-4.58,-4.01,0,-5.16,-5.16,3.44,-9.74,-3.44,-16.04,0,-2.86,-4.58,-20.05,22.35,2.29,35.52,5.16,0.57,29.79,-20.63,10.89,4.01,-17.19,11.46,-0.57,-14.9,-3.44,0.75
-0.57,-4.58,-4.01,0,-5.16,-5.16,3.44,-9.74,-3.44,-16.04,0,-2.86,-4.58,-20.05,22.35,2.29,36.1,5.16,0.57,29.79,-20.05,10.89,4.01,-16.62,11.46,-0.57,-14.9,-3.44,0.75
-0.57,-4.01,-4.01,0,-5.16,-5.73,3.44,-9.74,-4.01,-16.04,0,-2.86,-4.58,-20.05,22.92,2.86,36.67,5.16,0.57,29.79,-19.48,10.89,3.44,-16.04,11.46,-1.15,-14.9,-3.44,0.75
-0.57,-4.01,-4.01,0,-5.16,-5.73,3.44,-9.17,-4.01,-16.04,0,-2.86,-4.01,-20.05,22.92,2.86,36.67,5.16,0.57,29.79,-18.91,10.89,3.44,-15.47,11.46,-1.15,-14.9,-3.44,0.75
-0.57,-4.01,-4.01,0,-5.16,-6.3,3.44,-9.17,-4.01,-16.04,0,-2.86,-4.01,-20.05,22.92,2.86,37.24,5.16,0.57,29.79,-18.33,10.89,3.44,-14.9,11.46,-1.72,-14.9,-3.44,0.75
-0.57,-4.01,-4.01,0,-4.58,-6.3,3.44,-9.17,-4.01,-16.04,0,-2.86,-4.01,-20.05,22.92,2.86,37.82,5.16,0.57,29.79,-17.76,10.89,3.44,-14.32,11.46,-1.72,-14.9,-3.44,0.75
-0.57,-3.44,-4.01,0,-4.58,-6.3,4.01,-9.17,-4.58,-16.04,0,-2.86,-4.01,-20.05,22.92,2.86,38.39,5.16,0.57,30.37,-17.19,10.89,3.44,-13.18,11.46,-1.72,-14.9,-3.44,0.75
-0.57,-3.44,-4.01,0,-4.58,-6.3,4.01,-9.17,-4.58,-16.04,0,-2.86,-4.01,-20.05,22.92,3.44,38.39,5.16,0.57,30.37,-16.62,10.89,2.86,-12.61,11.46,-2.29,-14.9,-3.44,0.75
-0.57,-3.44,-4.01,0,-4.58,-6.88,4.01,-9.17,-4.58,-16.04,0,-2.86,-4.01,-20.05,22.92,3.44,38.96,5.16,0.57,30.37,-16.04,10.89,2.86,-12.03,11.46,-2.29,-14.9,-3.44,0.75
-0.57,-3.44,-4.01,0,-4.58,-6.88,4.01,-8.59,-4.58,-16.04,0,-2.86,-4.01,-20.05,22.92,3.44,39.53,5.16,0.57,30.37,-15.47,10.89,2.86,-11.46,11.46,-2.29,-14.9,-3.44,0.75
-0.57,-3.44,-4.01,0,-4.58,-6.88,4.01,-8.59,-5.16,-16.04,0,-2.86,-4.01,-20.05,22.92,3.44,40.11,5.16,0.57,30.37,-14.9,10.89,2.86,-10.89,10.89,-2.86,-14.9,-3.44,0.75
-0.57,-2.86,-4.01,0,-4.58,-7.45,4.01,-8.59,-5.16,-16.62,0,-2.86,-4.01,-20.05,23.49,3.44,40.68,4.58,0.57,30.37,-14.32,10.89,2.86,-10.31,10.89,-2.86,-14.9,-2.86,0.75
-0.57,-2.86,-4.01,0,-4.01,-7.45,4.01,-8.59,-5.16,-16.62,0,-2.86,-4.01,-20.05,23.49,4.01,40.68,4.58,0.57,30.37,-13.75,10.31,2.86,-9.74,10.89,-2.86,-14.9,-2.86,0.75
-0.57,-2.86,-4.01,0,-4.01,-7.45,4.01,-8.59,-5.16,-16.62,0,-2.86,-4.01,-20.05,23.49,4.01,41.25,4.58,0.57,30.37,-13.18,10.31,2.86,-9.17,10.89,-2.86,-14.9,-2.86,0
-0.57,-2.86,-4.01,0,-4.01,-8.02,4.01,-8.59,-5.73,-16.62,0,-2.86,-4.01,-19.48,22.92,4.01,41.83,4.58,1.15,30.37,-12.03,10.31,2.86,-9.17,10.89,-3.44,-14.9,-2.86,0
-0.57,-2.29,-4.01,0,-4.01,-8.02,4.01,-8.02,-5.73,-16.62,0,-2.86,-4.01,-19.48,22.92,4.58,42.4,4.58,1.15,30.37,-11.46,10.31,2.86,-8.59,10.89,-3.44,-14.9,-2.86,0
-0.57,-2.29,-4.01,0,-4.01,-8.02,4.01,-8.02,-5.73,-16.62,0,-2.86,-4.01,-19.48,22.92,4.58,42.4,4.58,1.15,30.37,-10.89,9.74,2.86,-8.59,10.89,-3.44,-14.9,-2.86,0
-0.57,-2.29,-4.01,0,-4.01,-8.02,4.01,-8.02,-5.73,-16.62,0,-2.86,-4.01,-19.48,22.92,4.58,42.97,4.58,1.15,30.37,-10.31,9.74,2.86,-8.02,10.89,-3.44,-14.9,-2.86,0
-0.57,-2.29,-4.01,0,-3.44,-8.59,4.01,-8.02,-6.3,-16.62,0,-2.86,-4.01,-19.48,22.92,4.58,43.54,4.58,1.72,30.37,-9.74,9.74,2.29,-7.45,10.89,-4.01,-14.9,-2.86,0
-0.57,-1.72,-4.01,0,-3.44,-8.59,4.01,-8.02,-6.3,-16.62,0,-2.86,-4.01,-19.48,22.92,5.16,43.54,4.58,1.72,30.37,-9.17,9.74,2.29,-7.45,10.89,-4.01,-14.9,-2.86,0
-0.57,-1.72,-4.01,0,-3.44,-8.59,4.01,-8.02,-6.3,-17.19,0,-2.86,-3.44,-19.48,22.92,5.16,44.12,4.58,1.72,30.37,-8.59,9.17,2.29,-6.88,10.89,-4.01,-14.9,-3.44,0
-0.57,-1.72,-4.01,0.57,-3.44,-9.17,4.01,-7.45,-6.3,-17.19,0,-2.86,-3.44,-19.48,22.92,5.16,44.69,4.58,1.72,30.37,-8.02,9.17,2.29,-6.3,10.89,-4.01,-14.9,-3.44,0
-0.57,-1.72,-4.01,0.57,-3.44,-9.17,4.01,-7.45,-6.3,-17.19,0,-2.86,-3.44,-19.48,22.92,5.16,44.69,4.01,1.72,30.37,-7.45,9.17,2.29,-6.3,10.89,-4.01,-14.9,-3.44,0
-0.57,-1.72,-4.01,0.57,-2.86,-9.17,4.01,-7.45,-6.88,-17.19,0,-2.86,-3.44,-19.48,22.92,5.73,45.26,4.01,2.29,30.37,-6.88,9.17,2.29,-5.73,10.89,-4.58,-14.9,-3.44,0
-0.57,-1.15,-4.01,0.57,-2.86,-9.17,4.01,-7.45,-6.88,-17.19,0,-2.86,-3.44,-19.48,22.92,5.73,45.26,4.01,2.29,30.37,-6.3,9.17,2.29,-5.73,10.89,-4.58,-14.9,-3.44,0
-0.57,-1.15,-4.01,0.57,-2.86,-9.74,4.01,-7.45,-6.88,-17.19,0,-2.86,-3.44,-19.48,22.92,5.73,45.84,4.01,2.29,30.37,-5.73,8.59,2.29,-5.16,10.89,-4.58,-14.9,-3.44,0
-0.57,-1.15,-4.01,0.57,-2.86,-9.74,4.01,-7.45,-6.88,-17.19,0,-2.86,-3.44,-19.48,22.92,5.73,45.84,4.01,2.29,30.37,-5.16,8.59,2.29,-4.58,10.89,-4.58,-14.9,-3.44,0
-0.57,-1.15,-4.01,0.57,-2.86,-9.74,4.01,-7.45,-7.45,-17.19,0,-2.86,-3.44,-19.48,22.92,5.73,46.41,4.01,2.29,30.37,-4.58,8.59,2.29,-4.58,10.89,-4.58,-14.9,-3.44,0
-0.57,-1.15,-4.01,0.57,-2.86,-9.74,4.01,-6.88,-7.45,-17.76,0,-2.86,-3.44,-18.91,22.92,6.3,46.41,4.01,2.29,30.37,-4.01,8.59,2.29,-4.01,10.89,-4.58,-14.9,-3.44,0
-0.57,-0.57,-4.01,0.57,-2.86,-10.31,4.01,-6.88,-7.45,-17.76,0,-2.86,-3.44,-18.91,22.92,6.3,46.98,4.01,2.86,30.37,-3.44,8.02,2.29,-4.01,10.89,-5.16,-14.9,-3.44,0.25
-0.57,-0.57,-4.01,0.57,-2.29,-10.31,4.01,-6.88,-7.45,-17.76,0,-2.86,-3.44,-18.91,22.35,6.3,46.98,4.01,2.86,30.37,-2.86,8.02,2.29,-3.44,10.89,-5.16,-14.9,-3.44,0.25
-0.57,-0.57,-4.01,0.57,-2.29,-10.31,4.01,-6.88,-7.45,-17.76,0,-2.86,-3.44,-18.91,22.35,6.3,47.56,3.44,2.86,30.37,-2.29,8.02,2.29,-3.44,10.89,-5.16,-14.9,-4.01,0.25
-0.57,-0.57,-4.01,0.57,-2.29,-10.89,4.01,-6.88,-8.02,-17.76,0,-2.86,-3.44,-18.91,22.35,6.3,48.13,3.44,2.86,30.37,-1.72,8.02,2.29,-2.86,10.89,-5.16,-14.9,-4.01,0.25
-0.57,-0.57,-4.01,0.57,-2.29,-10.89,4.01,-6.88,-8.02,-17.76,0,-2.86,-3.44,-18.91,22.35,6.3,48.13,3.44,2.86,30.37,-1.15,8.02,2.29,-2.29,10.89,-5.16,-15.47,-4.01,0.25
-0.57,-0.57,-4.01,0.57,-2.29,-10.89,4.01,-6.88,-8.02,-17.76,0,-2.86,-3.44,-18.91,22.35,6.3,48.7,3.44,3.44,30.37,-0.57,8.02,1.72,-2.29,10.89,-5.16,-15.47,-4.01,0.25
-0.57,-0.57,-4.01,0.57,-2.29,-10.89,4.01,-6.3,-8.02,-17.76,0,-2.86,-3.44,-18.91,22.35,6.88,48.7,3.44,3.44,30.37,-0.57,7.45,1.72,-1.72,10.89,-5.16,-15.47,-4.01,0.25
